"","artist_name","artist_id","album_id","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","artists","available_markets","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"43","SHINee","2hRQKC0gqlZGPrmUKbcchR","4nWTcWRvHqORFkFlAqM06W","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/4ebef1de22c97f9b450636d7f7761d10fea4f01f"", ""https://i.scdn.co/image/c9de058edc3a0d9ec9b5f5bedee42e49fa61c1ca"", ""https://i.scdn.co/image/60e2304c409e46cc656d1320f9800e7f961d09cc""), width = c(640, 300, 64))","2017-01-27","2017","day","0.663","0.91","6","-3.18","0","0.0603","0.0634","0","0.11","0.957","115.017","7awYNOO9zDB9cCPnSSP4mA","https://api.spotify.com/v1/audio-analysis/7awYNOO9zDB9cCPnSSP4mA","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TN"", ""TR"", ""TW"", ""UY"", ""VN"", ""ZA"")","1","222080","FALSE","https://api.spotify.com/v1/tracks/7awYNOO9zDB9cCPnSSP4mA","FALSE","Get The Treasure",NA,"7","track","spotify:track:7awYNOO9zDB9cCPnSSP4mA","https://open.spotify.com/track/7awYNOO9zDB9cCPnSSP4mA","FIVE","F#","minor","F# minor"
"44","SHINee","2hRQKC0gqlZGPrmUKbcchR","4nWTcWRvHqORFkFlAqM06W","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/4ebef1de22c97f9b450636d7f7761d10fea4f01f"", ""https://i.scdn.co/image/c9de058edc3a0d9ec9b5f5bedee42e49fa61c1ca"", ""https://i.scdn.co/image/60e2304c409e46cc656d1320f9800e7f961d09cc""), width = c(640, 300, 64))","2017-01-27","2017","day","0.693","0.891","5","-3.771","0","0.0637","0.2","0","0.0423","0.906","108.027","74P82UYBC8vVW9E2wLUQVl","https://api.spotify.com/v1/audio-analysis/74P82UYBC8vVW9E2wLUQVl","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TN"", ""TR"", ""TW"", ""UY"", ""VN"", ""ZA"")","1","205680","FALSE","https://api.spotify.com/v1/tracks/74P82UYBC8vVW9E2wLUQVl","FALSE","1 of 1 - Japanese Ver.",NA,"8","track","spotify:track:74P82UYBC8vVW9E2wLUQVl","https://open.spotify.com/track/74P82UYBC8vVW9E2wLUQVl","FIVE","F","minor","F minor"
"45","SHINee","2hRQKC0gqlZGPrmUKbcchR","4nWTcWRvHqORFkFlAqM06W","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/4ebef1de22c97f9b450636d7f7761d10fea4f01f"", ""https://i.scdn.co/image/c9de058edc3a0d9ec9b5f5bedee42e49fa61c1ca"", ""https://i.scdn.co/image/60e2304c409e46cc656d1320f9800e7f961d09cc""), width = c(640, 300, 64))","2017-01-27","2017","day","0.603","0.922","2","-3.064","1","0.0727","0.0266","0","0.161","0.787","110.067","2eZn9iDBfZaXOe7v9FPT1y","https://api.spotify.com/v1/audio-analysis/2eZn9iDBfZaXOe7v9FPT1y","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TN"", ""TR"", ""TW"", ""UY"", ""VN"", ""ZA"")","1","182746","FALSE","https://api.spotify.com/v1/tracks/2eZn9iDBfZaXOe7v9FPT1y","FALSE","Nothing To Lose",NA,"9","track","spotify:track:2eZn9iDBfZaXOe7v9FPT1y","https://open.spotify.com/track/2eZn9iDBfZaXOe7v9FPT1y","FIVE","D","major","D major"
"46","SHINee","2hRQKC0gqlZGPrmUKbcchR","4nWTcWRvHqORFkFlAqM06W","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/4ebef1de22c97f9b450636d7f7761d10fea4f01f"", ""https://i.scdn.co/image/c9de058edc3a0d9ec9b5f5bedee42e49fa61c1ca"", ""https://i.scdn.co/image/60e2304c409e46cc656d1320f9800e7f961d09cc""), width = c(640, 300, 64))","2017-01-27","2017","day","0.593","0.723","5","-5.445","1","0.0402","0.0764","0","0.115","0.422","120.064","1p8QfnGCLFQ5tHoh2RIUfW","https://api.spotify.com/v1/audio-analysis/1p8QfnGCLFQ5tHoh2RIUfW","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TN"", ""TR"", ""TW"", ""UY"", ""VN"", ""ZA"")","1","253986","FALSE","https://api.spotify.com/v1/tracks/1p8QfnGCLFQ5tHoh2RIUfW","FALSE","Melody",NA,"10","track","spotify:track:1p8QfnGCLFQ5tHoh2RIUfW","https://open.spotify.com/track/1p8QfnGCLFQ5tHoh2RIUfW","FIVE","F","major","F major"
"47","SHINee","2hRQKC0gqlZGPrmUKbcchR","4nWTcWRvHqORFkFlAqM06W","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/4ebef1de22c97f9b450636d7f7761d10fea4f01f"", ""https://i.scdn.co/image/c9de058edc3a0d9ec9b5f5bedee42e49fa61c1ca"", ""https://i.scdn.co/image/60e2304c409e46cc656d1320f9800e7f961d09cc""), width = c(640, 300, 64))","2017-01-27","2017","day","0.452","0.736","8","-4.484","1","0.0348","0.16","0","0.194","0.425","158.08","7nG5y5wDTDtoS5TyH00CqA","https://api.spotify.com/v1/audio-analysis/7nG5y5wDTDtoS5TyH00CqA","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TN"", ""TR"", ""TW"", ""UY"", ""VN"", ""ZA"")","1","248133","FALSE","https://api.spotify.com/v1/tracks/7nG5y5wDTDtoS5TyH00CqA","FALSE","Winter Wonderland",NA,"11","track","spotify:track:7nG5y5wDTDtoS5TyH00CqA","https://open.spotify.com/track/7nG5y5wDTDtoS5TyH00CqA","FIVE","G#","major","G# major"
"48","SHINee","2hRQKC0gqlZGPrmUKbcchR","4nWTcWRvHqORFkFlAqM06W","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/4ebef1de22c97f9b450636d7f7761d10fea4f01f"", ""https://i.scdn.co/image/c9de058edc3a0d9ec9b5f5bedee42e49fa61c1ca"", ""https://i.scdn.co/image/60e2304c409e46cc656d1320f9800e7f961d09cc""), width = c(640, 300, 64))","2017-01-27","2017","day","0.549","0.808","10","-4.665","0","0.0494","0.0525","0","0.0858","0.432","127.998","3Q5mg2q5xcdVTXeK6PJotD","https://api.spotify.com/v1/audio-analysis/3Q5mg2q5xcdVTXeK6PJotD","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TN"", ""TR"", ""TW"", ""UY"", ""VN"", ""ZA"")","1","252733","FALSE","https://api.spotify.com/v1/tracks/3Q5mg2q5xcdVTXeK6PJotD","FALSE","Diamond Sky",NA,"12","track","spotify:track:3Q5mg2q5xcdVTXeK6PJotD","https://open.spotify.com/track/3Q5mg2q5xcdVTXeK6PJotD","FIVE","A#","minor","A# minor"
"49","SHINee","2hRQKC0gqlZGPrmUKbcchR","1tLW1mwNWPgSze47VxSuxc","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/45078b3c0b0854b2c09dffa7a5414094afb403f8"", ""https://i.scdn.co/image/daf2c6382283bb410f5a1840aba97348823edd26"", ""https://i.scdn.co/image/1c84df35773b96bf802ec65cada7f80fe37b32dc""), width = c(640, 300, 64))","2016-11-15","2016","day","0.602","0.926","7","-1.78","1","0.177","0.102","0","0.317","0.288","125.107","082T4CgUFyV0tjPdzaq6ml","https://api.spotify.com/v1/audio-analysis/082T4CgUFyV0tjPdzaq6ml","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","246786","FALSE","https://api.spotify.com/v1/tracks/082T4CgUFyV0tjPdzaq6ml","FALSE","Tell Me What To Do","https://p.scdn.co/mp3-preview/a7baaa9c82cd21b71f607ef7114d9c559a002e80?cid=90a42bba87e44d51ac993868865a56bd","1","track","spotify:track:082T4CgUFyV0tjPdzaq6ml","https://open.spotify.com/track/082T4CgUFyV0tjPdzaq6ml","1 and 1 - The 5th Album Repackage","G","major","G major"
"50","SHINee","2hRQKC0gqlZGPrmUKbcchR","1tLW1mwNWPgSze47VxSuxc","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/45078b3c0b0854b2c09dffa7a5414094afb403f8"", ""https://i.scdn.co/image/daf2c6382283bb410f5a1840aba97348823edd26"", ""https://i.scdn.co/image/1c84df35773b96bf802ec65cada7f80fe37b32dc""), width = c(640, 300, 64))","2016-11-15","2016","day","0.286","0.277","11","-8.862","1","0.0322","0.871","6.52e-06","0.129","0.155","133.638","2kdDQeOdqAjwoEkf6G6wB7","https://api.spotify.com/v1/audio-analysis/2kdDQeOdqAjwoEkf6G6wB7","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","254373","FALSE","https://api.spotify.com/v1/tracks/2kdDQeOdqAjwoEkf6G6wB7","FALSE","<U+BCC4><U+BE5B> <U+BC14><U+B7A8> Wish Upon a Star","https://p.scdn.co/mp3-preview/45524de748d4b4ae958fa78a193d3fcd78184ce5?cid=90a42bba87e44d51ac993868865a56bd","2","track","spotify:track:2kdDQeOdqAjwoEkf6G6wB7","https://open.spotify.com/track/2kdDQeOdqAjwoEkf6G6wB7","1 and 1 - The 5th Album Repackage","B","major","B major"
"51","SHINee","2hRQKC0gqlZGPrmUKbcchR","1tLW1mwNWPgSze47VxSuxc","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/45078b3c0b0854b2c09dffa7a5414094afb403f8"", ""https://i.scdn.co/image/daf2c6382283bb410f5a1840aba97348823edd26"", ""https://i.scdn.co/image/1c84df35773b96bf802ec65cada7f80fe37b32dc""), width = c(640, 300, 64))","2016-11-15","2016","day","0.563","0.66","11","-6.128","0","0.0471","0.387","7.71e-06","0.141","0.55","92.071","1eKRkRXUcc2PTWhD8U6TbC","https://api.spotify.com/v1/audio-analysis/1eKRkRXUcc2PTWhD8U6TbC","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","265760","FALSE","https://api.spotify.com/v1/tracks/1eKRkRXUcc2PTWhD8U6TbC","FALSE","<U+D55C><U+B9C8><U+B514> Beautiful Life","https://p.scdn.co/mp3-preview/3d9d38e8aa2d579f22ec0c058454a4d4c6bf3246?cid=90a42bba87e44d51ac993868865a56bd","3","track","spotify:track:1eKRkRXUcc2PTWhD8U6TbC","https://open.spotify.com/track/1eKRkRXUcc2PTWhD8U6TbC","1 and 1 - The 5th Album Repackage","B","minor","B minor"
"52","SHINee","2hRQKC0gqlZGPrmUKbcchR","1tLW1mwNWPgSze47VxSuxc","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/45078b3c0b0854b2c09dffa7a5414094afb403f8"", ""https://i.scdn.co/image/daf2c6382283bb410f5a1840aba97348823edd26"", ""https://i.scdn.co/image/1c84df35773b96bf802ec65cada7f80fe37b32dc""), width = c(640, 300, 64))","2016-11-15","2016","day","0.71","0.671","10","-5.743","0","0.0484","0.000606","0","0.127","0.424","99.97","46b4HhyVbkZSmjIxuhwEOL","https://api.spotify.com/v1/audio-analysis/46b4HhyVbkZSmjIxuhwEOL","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","200266","FALSE","https://api.spotify.com/v1/tracks/46b4HhyVbkZSmjIxuhwEOL","FALSE","Rescue","https://p.scdn.co/mp3-preview/1520cce64a21565f06be2c1628fd41e30847ad4f?cid=90a42bba87e44d51ac993868865a56bd","4","track","spotify:track:46b4HhyVbkZSmjIxuhwEOL","https://open.spotify.com/track/46b4HhyVbkZSmjIxuhwEOL","1 and 1 - The 5th Album Repackage","A#","minor","A# minor"
"53","SHINee","2hRQKC0gqlZGPrmUKbcchR","1tLW1mwNWPgSze47VxSuxc","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/45078b3c0b0854b2c09dffa7a5414094afb403f8"", ""https://i.scdn.co/image/daf2c6382283bb410f5a1840aba97348823edd26"", ""https://i.scdn.co/image/1c84df35773b96bf802ec65cada7f80fe37b32dc""), width = c(640, 300, 64))","2016-11-15","2016","day","0.596","0.327","7","-7.329","0","0.0253","0.895","0","0.141","0.44","96.068","5ODlbJkw0AApbiBsxrNmVk","https://api.spotify.com/v1/audio-analysis/5ODlbJkw0AApbiBsxrNmVk","4","list(href = ""https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR"", id = ""2hRQKC0gqlZGPrmUKbcchR"", name = ""SHINee"", type = ""artist"", uri = ""spotify:artist:2hRQKC0gqlZGPrmUKbcchR"", external_urls.spotify = ""https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","249586","FALSE","https://api.spotify.com/v1/tracks/5ODlbJkw0AApbiBsxrNmVk","FALSE","If You Love Her","https://p.scdn.co/mp3-preview/eedf3adc3f7dad26b271a7ca50ac4b8a0c186afd?cid=90a42bba87e44d51ac993868865a56bd","5","track","spotify:track:5ODlbJkw0AApbiBsxrNmVk","https://open.spotify.com/track/5ODlbJkw0AApbiBsxrNmVk","1 and 1 - The 5th Album Repackage","G","minor","G minor"
